"t","n","value"
42,"jpn",0.0169353225774612
42,"meme",0.0189741610833876
42,"mex",0.0217822450096543
42,"mys",0.0406320918315501
42,"nde",0.0987572238503527
42,"nld",0.0219898601088058
42,"noan",0.0414917902682199
42,"noap",0.0462876892953562
42,"nor",0.0373565427680101
42,"oeu",0.0455426204731121
42,"osea",0.0627721136720903
42,"pol",0.0958581356088083
42,"prt",0.0200207298457216
42,"rcam",0.0333876560553993
42,"rcz",0.057895278079939
42,"rfa",0.0233553210521988
42,"ris",0.125049136389818
42,"rjan57",0.0537137277102448
42,"rom",0.0211006097376683
42,"rsaf",0.0416182953999814
42,"rsam",0.0603077158215475
42,"rsas",0.0489429594249629
42,"rsl",0.0197185707490946
42,"rus",0.0684307812120449
42,"slo",0.0145884897735326
42,"sui",0.0228131977167731
42,"swe",0.0249326584146182
42,"tha",0.0507255293057264
42,"tur",0.0531831176860196
42,"ukr",0.0834170644566988
42,"usa",0.0540395105913457
42,"vnm",0.104528487133183
42,"zaf",0.0564845948188017
43,"arg",0.05837805140832
43,"aus",0.0483414096925717
43,"aut",0.0336509477222775
43,"bel",0.0242643460839989
43,"bgr",0.0274579147144111
43,"blt",0.0251296862886567
43,"bra",0.282644141022485
43,"can",0.0919340252127785
43,"chl",0.0448033948601493
43,"chn",0.0838136944734542
43,"cor",0.0425874395720385
43,"cro",0.0134605903489956
43,"dnk",0.0387306277525774
43,"egy",0.0309455857836176
43,"esp",0.020208592853978
43,"fin",0.0338932012684536
43,"fra",0.0740196359312481
43,"gbr",0.0543021298769534
43,"golf57",0.0382213171878629
43,"grc",0.0275919110146107
43,"hun",0.0244616119418046
43,"idn",0.0831189271548817
43,"irl",0.0326921836250171
43,"ita",0.0160069656329582
43,"jpn",0.0164040515884149
43,"meme",0.0183924335156683
43,"mex",0.0211310238027212
43,"mys",0.039514380131928
43,"nde",0.0962010483940082
43,"nld",0.0213335009041581
43,"noan",0.0403528030032801
43,"noap",0.0450300145248259
43,"nor",0.0363198933980141
