"ssp","t","n","value"
"ssp2",55,"north",188.259609101505
"ssp2",55,"south",440.009879329235
"ssp2",56,"north",188.259609101505
"ssp2",56,"south",440.009879329235
"ssp2",57,"north",188.259609101505
"ssp2",57,"south",440.009879329235
"ssp2",58,"north",188.259609101505
"ssp2",58,"south",440.009879329235
"ssp3",1,"north",41.50324342772
"ssp3",1,"south",17.8404234556744
"ssp3",2,"north",45.9562889279
"ssp3",2,"south",23.7549431700516
"ssp3",3,"north",49.65018207067
"ssp3",3,"south",29.6479582195928
"ssp3",4,"north",52.67233233796
"ssp3",4,"south",34.9011066930542
"ssp3",5,"north",55.10710143933
"ssp3",5,"south",39.2602226958551
"ssp3",6,"north",57.1579260248
"ssp3",6,"south",43.2788484746237
"ssp3",7,"north",58.76616590187
"ssp3",7,"south",46.9567343638613
"ssp3",8,"north",59.82486557182
"ssp3",8,"south",50.2230557273638
"ssp3",9,"north",60.60568022451
"ssp3",9,"south",53.2736363074477
"ssp3",10,"north",61.33219099157
"ssp3",10,"south",56.4353146309408
"ssp3",11,"north",61.97543204062
"ssp3",11,"south",59.8218748118889
"ssp3",12,"north",62.30367911804
"ssp3",12,"south",63.4414121305485
"ssp3",13,"north",62.24925804172
"ssp3",13,"south",67.3074933317061
"ssp3",14,"north",62.03655715936
"ssp3",14,"south",71.4076421923445
"ssp3",15,"north",61.63046699512
"ssp3",15,"south",75.6980408938592
"ssp3",16,"north",61.16560101935
"ssp3",16,"south",80.2634911901847
"ssp3",17,"north",60.68409521118
"ssp3",17,"south",85.1388445893764
"ssp3",18,"north",60.07802649802
"ssp3",18,"south",90.361297117709
"ssp3",19,"north",59.5426888398665
"ssp3",19,"south",95.827838996667
"ssp3",20,"north",59.0719209006267
"ssp3",20,"south",101.515551763745
"ssp3",21,"north",58.6598891516705
"ssp3",21,"south",107.394577054788
"ssp3",22,"north",58.3011162490894
"ssp3",22,"south",113.427951571616
"ssp3",23,"north",57.9904585982812
"ssp3",23,"south",119.5714974472
"ssp3",24,"north",57.7230894193813
"ssp3",24,"south",125.773927889027
"ssp3",25,"north",57.4944866710674
"ssp3",25,"south",131.977195838065
"ssp3",26,"north",57.3004252239073
"ssp3",26,"south",138.11710586077
"ssp3",27,"north",57.1369727004653
"ssp3",27,"south",144.124199694134
"ssp3",28,"north",57.0004884203202
"ssp3",28,"south",149.924914069479
"ssp3",29,"north",56.8876249062695
"ssp3",29,"south",155.442996118427
"ssp3",30,"north",56.7953314253592
"ssp3",30,"south",160.601147463846
"ssp3",31,"north",56.7208590567939
"ssp3",31,"south",165.32285382335
"ssp3",32,"north",56.6617667998379
"ssp3",32,"south",169.534343518241
"ssp3",33,"north",56.6159282597922
"ssp3",33,"south",173.166606652953
"ssp3",34,"north",56.5815384800358
"ssp3",34,"south",176.157397854208
"ssp3",35,"north",56.5571205236376
"ssp3",35,"south",178.453140179469
"ssp3",36,"north",56.5415314495423
"ssp3",36,"south",180.010646784167
"ssp3",37,"north",56.5339673758374
"ssp3",37,"south",180.798580586427
"ssp3",38,"north",56.5339673758374
"ssp3",38,"south",180.798580586427
"ssp3",39,"north",56.5339673758374
"ssp3",39,"south",180.798580586427
"ssp3",40,"north",56.5339673758374
"ssp3",40,"south",180.798580586427
"ssp3",41,"north",56.5339673758374
"ssp3",41,"south",180.798580586427
"ssp3",42,"north",56.5339673758374
"ssp3",42,"south",180.798580586427
"ssp3",43,"north",56.5339673758374
"ssp3",43,"south",180.798580586427
"ssp3",44,"north",56.5339673758374
"ssp3",44,"south",180.798580586427
"ssp3",45,"north",56.5339673758374
"ssp3",45,"south",180.798580586427
"ssp3",46,"north",56.5339673758374
"ssp3",46,"south",180.798580586427
"ssp3",47,"north",56.5339673758374
"ssp3",47,"south",180.798580586427
"ssp3",48,"north",56.5339673758374
"ssp3",48,"south",180.798580586427
"ssp3",49,"north",56.5339673758374
"ssp3",49,"south",180.798580586427
"ssp3",50,"north",56.5339673758374
"ssp3",50,"south",180.798580586427
"ssp3",51,"north",56.5339673758374
"ssp3",51,"south",180.798580586427
"ssp3",52,"north",56.5339673758374
"ssp3",52,"south",180.798580586427
"ssp3",53,"north",56.5339673758374
"ssp3",53,"south",180.798580586427
"ssp3",54,"north",56.5339673758374
"ssp3",54,"south",180.798580586427
"ssp3",55,"north",56.5339673758374
"ssp3",55,"south",180.798580586427
"ssp3",56,"north",56.5339673758374
"ssp3",56,"south",180.798580586427
"ssp3",57,"north",56.5339673758374
"ssp3",57,"south",180.798580586427
"ssp3",58,"north",56.5339673758374
"ssp3",58,"south",180.798580586427
"ssp4",1,"north",41.66707973592
"ssp4",1,"south",17.7682080760044
"ssp4",2,"north",46.67411878446
"ssp4",2,"south",23.6065631030739
"ssp4",3,"north",51.92737499876
"ssp4",3,"south",29.9423961366391
"ssp4",4,"north",57.55750416862
"ssp4",4,"south",36.4916267657696
"ssp4",5,"north",63.37378250231
"ssp4",5,"south",42.8241759207274
"ssp4",6,"north",68.99960888019
"ssp4",6,"south",48.9914071558595
"ssp4",7,"north",74.29397145587
"ssp4",7,"south",54.8250177118608
"ssp4",8,"north",79.135835537
"ssp4",8,"south",60.1059465601962
"ssp4",9,"north",83.84755616297
"ssp4",9,"south",64.9318030614353
"ssp4",10,"north",88.72171125861
"ssp4",10,"south",69.6061106527203
"ssp4",11,"north",93.60653337669
"ssp4",11,"south",74.0648818970448
"ssp4",12,"north",98.16952603736
"ssp4",12,"south",78.2059748814809
"ssp4",13,"north",102.22991696763
"ssp4",13,"south",82.0052712164017
"ssp4",14,"north",106.08284241638
"ssp4",14,"south",85.6599849784419
"ssp4",15,"north",109.63063096674
"ssp4",15,"south",89.1222102445842
"ssp4",16,"north",112.97980564129
"ssp4",16,"south",92.5247360001981
"ssp4",17,"north",116.18076005214
"ssp4",17,"south",95.9297369734278
"ssp4",18,"north",119.01439061413
"ssp4",18,"south",99.2889508383444
"ssp4",19,"north",121.792945949943
"ssp4",19,"south",102.855797068717
"ssp4",20,"north",124.505752030006
"ssp4",20,"south",106.609771313089
"ssp4",21,"north",127.142058121184
"ssp4",21,"south",110.526026548185
"ssp4",22,"north",129.691160010773
"ssp4",22,"south",114.575251499947
"ssp4",23,"north",132.142468352588
"ssp4",23,"south",118.723547235697
"ssp4",24,"north",134.485578529634
"ssp4",24,"south",122.932452082444
"ssp4",25,"north",136.710341387098
"ssp4",25,"south",127.159135082152
"ssp4",26,"north",138.8069341558
"ssp4",26,"south",131.356773484325
"ssp4",27,"north",140.765930860672
"ssp4",27,"south",135.475123319045
"ssp4",28,"north",142.578371491967
"ssp4",28,"south",139.461284043509
"ssp4",29,"north",144.235829209416
"ssp4",29,"south",143.260648912387
"ssp4",30,"north",145.730474851917
"ssp4",30,"south",146.818022534076
"ssp4",31,"north",147.055138037742
"ssp4",31,"south",150.078876620717
"ssp4",32,"north",148.203364163085
"ssp4",32,"south",152.990704901985
"ssp4",33,"north",149.169466639666
"ssp4",33,"south",155.504429292516
"ssp4",34,"north",149.948573755172
"ssp4",34,"south",157.575802423763
"ssp4",35,"north",150.536669592839
"ssp4",35,"south",159.166747254761
"ssp4",36,"north",150.930628508038
"ssp4",36,"south",160.246573215483
"ssp4",37,"north",151.128242729467
"ssp4",37,"south",160.793010573795
"ssp4",38,"north",151.128242729467
"ssp4",38,"south",160.793010573795
"ssp4",39,"north",151.128242729467
"ssp4",39,"south",160.793010573795
"ssp4",40,"north",151.128242729467
"ssp4",40,"south",160.793010573795
"ssp4",41,"north",151.128242729467
"ssp4",41,"south",160.793010573795
"ssp4",42,"north",151.128242729467
"ssp4",42,"south",160.793010573795
"ssp4",43,"north",151.128242729467
"ssp4",43,"south",160.793010573795
"ssp4",44,"north",151.128242729467
"ssp4",44,"south",160.793010573795
"ssp4",45,"north",151.128242729467
"ssp4",45,"south",160.793010573795
"ssp4",46,"north",151.128242729467
"ssp4",46,"south",160.793010573795
"ssp4",47,"north",151.128242729467
"ssp4",47,"south",160.793010573795
"ssp4",48,"north",151.128242729467
"ssp4",48,"south",160.793010573795
"ssp4",49,"north",151.128242729467
"ssp4",49,"south",160.793010573795
"ssp4",50,"north",151.128242729467
"ssp4",50,"south",160.793010573795
"ssp4",51,"north",151.128242729467
"ssp4",51,"south",160.793010573795
"ssp4",52,"north",151.128242729467
"ssp4",52,"south",160.793010573795
"ssp4",53,"north",151.128242729467
"ssp4",53,"south",160.793010573795
"ssp4",54,"north",151.128242729467
"ssp4",54,"south",160.793010573795
"ssp4",55,"north",151.128242729467
"ssp4",55,"south",160.793010573795
"ssp4",56,"north",151.128242729467
"ssp4",56,"south",160.793010573795
"ssp4",57,"north",151.128242729467
"ssp4",57,"south",160.793010573795
"ssp4",58,"north",151.128242729467
"ssp4",58,"south",160.793010573795
"ssp5",1,"north",42.02220876549
"ssp5",1,"south",17.7586640994044
"ssp5",2,"north",47.95591898588
"ssp5",2,"south",23.919403455136
"ssp5",3,"north",55.14974012508
"ssp5",3,"south",32.564413719688
"ssp5",4,"north",63.99225062834
"ssp5",4,"south",44.1123149331174
"ssp5",5,"north",74.24697615738
"ssp5",5,"south",58.1149907946608
"ssp5",6,"north",85.24500149211
"ssp5",6,"south",73.3028018164493
"ssp5",7,"north",96.99289101693
"ssp5",7,"south",89.2628742042134
"ssp5",8,"north",109.39599783538
"ssp5",8,"south",105.451767142432
"ssp5",9,"north",122.94590392296
"ssp5",9,"south",121.938173851562
"ssp5",10,"north",138.15539260971
"ssp5",10,"south",139.182613071613
"ssp5",11,"north",155.11198648543
"ssp5",11,"south",157.115349130887
"ssp5",12,"north",173.68920693723
"ssp5",12,"south",175.307709312838
"ssp5",13,"north",193.81621341791
"ssp5",13,"south",193.516564049056
"ssp5",14,"north",215.59816143938
"ssp5",14,"south",212.193300515326
"ssp5",15,"north",238.94886511844
"ssp5",15,"south",231.044448069956
"ssp5",16,"north",264.00704228735
"ssp5",16,"south",249.98502210002
"ssp5",17,"north",290.92998186906
"ssp5",17,"south",268.855174479748
"ssp5",18,"north",319.9655762292
"ssp5",18,"south",287.131807574941
"ssp5",19,"north",350.426010794194
"ssp5",19,"south",306.475001033783
"ssp5",20,"north",382.148615412107
"ssp5",20,"south",326.810823048761
"ssp5",21,"north",414.932938335384
"ssp5",21,"south",348.037059894745
"ssp5",22,"north",448.540911269686
"ssp5",22,"south",370.021535090065
"ssp5",23,"north",482.697980780753
"ssp5",23,"south",392.601056076399
"ssp5",24,"north",517.095341087587
"ssp5",24,"south",415.58128260913
"ssp5",25,"north",551.393313056941
"ssp5",25,"south",438.737663992593
"ssp5",26,"north",585.225875263211
"ssp5",26,"south",461.81756023537
"ssp5",27,"north",618.206309565683
"ssp5",27,"south",484.543618343607
"ssp5",28,"north",649.933877451256
"ssp5",28,"south",506.61842044805
"ssp5",29,"north",680.001396401401
"ssp5",29,"south",527.730357392389
"ssp5",30,"north",708.003540024744
"ssp5",30,"south",547.560612879858
"ssp5",31,"north",733.545644046862
"ssp5",31,"south",565.791073213176
"ssp5",32,"north",756.252764868491
"ssp5",32,"south",582.112910636427
"ssp5",33,"north",775.778710552725
"ssp5",33,"south",596.235529197015
"ssp5",34,"north",791.814747749733
"ssp5",34,"south",607.895515752538
"ssp5",35,"north",804.097683746695
"ssp5",35,"south",616.865209656207
"ssp5",36,"north",812.417031511155
"ssp5",36,"south",622.960496291294
"ssp5",37,"north",816.620987586559
"ssp5",37,"south",626.047444249841
"ssp5",38,"north",816.620987586559
"ssp5",38,"south",626.047444249841
"ssp5",39,"north",816.620987586559
"ssp5",39,"south",626.047444249841
"ssp5",40,"north",816.620987586559
"ssp5",40,"south",626.047444249841
"ssp5",41,"north",816.620987586559
"ssp5",41,"south",626.047444249841
"ssp5",42,"north",816.620987586559
"ssp5",42,"south",626.047444249841
"ssp5",43,"north",816.620987586559
"ssp5",43,"south",626.047444249841
"ssp5",44,"north",816.620987586559
"ssp5",44,"south",626.047444249841
"ssp5",45,"north",816.620987586559
"ssp5",45,"south",626.047444249841
"ssp5",46,"north",816.620987586559
"ssp5",46,"south",626.047444249841
"ssp5",47,"north",816.620987586559
"ssp5",47,"south",626.047444249841
"ssp5",48,"north",816.620987586559
"ssp5",48,"south",626.047444249841
"ssp5",49,"north",816.620987586559
"ssp5",49,"south",626.047444249841
"ssp5",50,"north",816.620987586559
"ssp5",50,"south",626.047444249841
"ssp5",51,"north",816.620987586559
"ssp5",51,"south",626.047444249841
"ssp5",52,"north",816.620987586559
"ssp5",52,"south",626.047444249841
"ssp5",53,"north",816.620987586559
"ssp5",53,"south",626.047444249841
"ssp5",54,"north",816.620987586559
"ssp5",54,"south",626.047444249841
"ssp5",55,"north",816.620987586559
"ssp5",55,"south",626.047444249841
"ssp5",56,"north",816.620987586559
"ssp5",56,"south",626.047444249841
"ssp5",57,"north",816.620987586559
"ssp5",57,"south",626.047444249841
"ssp5",58,"north",816.620987586559
"ssp5",58,"south",626.047444249841
