"ssp","t","n","value"
"ssp3",45,"south",501.42844352664
"ssp3",46,"north",56.6685888972927
"ssp3",46,"south",501.42844352664
"ssp3",47,"north",56.6685888972927
"ssp3",47,"south",501.42844352664
"ssp3",48,"north",56.6685888972927
"ssp3",48,"south",501.42844352664
"ssp3",49,"north",56.6685888972927
"ssp3",49,"south",501.42844352664
"ssp3",50,"north",56.6685888972927
"ssp3",50,"south",501.42844352664
"ssp3",51,"north",56.6685888972927
"ssp3",51,"south",501.42844352664
"ssp3",52,"north",56.6685888972927
"ssp3",52,"south",501.42844352664
"ssp3",53,"north",56.6685888972927
"ssp3",53,"south",501.42844352664
"ssp3",54,"north",56.6685888972927
"ssp3",54,"south",501.42844352664
"ssp3",55,"north",56.6685888972927
"ssp3",55,"south",501.42844352664
"ssp3",56,"north",56.6685888972927
"ssp3",56,"south",501.42844352664
"ssp3",57,"north",56.6685888972927
"ssp3",57,"south",501.42844352664
"ssp3",58,"north",56.6685888972927
"ssp3",58,"south",501.42844352664
"ssp4",1,"north",41.6020730346787
"ssp4",1,"south",49.478794226256
"ssp4",2,"north",46.6013003744646
"ssp4",2,"south",65.7367514591138
"ssp4",3,"north",51.846360745441
"ssp4",3,"south",83.3800263227759
"ssp4",4,"north",57.4677060953833
"ssp4",4,"south",101.617545449798
"ssp4",5,"north",63.2749101894009
"ssp4",5,"south",119.25167575858
"ssp4",6,"north",68.8919594603442
"ssp4",6,"south",136.425448371077
"ssp4",7,"north",74.1780620608015
"ssp4",7,"south",152.670193764751
"ssp4",8,"north",79.0123721301369
"ssp4",8,"south",167.375896821164
"ssp4",9,"north",83.7167417870203
"ssp4",9,"south",180.814368487461
"ssp4",10,"north",88.5832924921891
"ssp4",10,"south",193.830824759816
"ssp4",11,"north",93.4604935776923
"ssp4",11,"south",206.2470810281
"ssp4",12,"north",98.0163673065212
"ssp4",12,"south",217.778704632026
"ssp4",13,"north",102.070423436709
"ssp4",13,"south",228.358533546456
"ssp4",14,"north",105.917337761686
"ssp4",14,"south",238.535746094527
"ssp4",15,"north",109.45959124619
"ssp4",15,"south",248.176939555096
"ssp4",16,"north",112.803540721402
"ssp4",16,"south",257.651888913602
"ssp4",17,"north",115.99950117807
"ssp4",17,"south",267.133730963964
"ssp4",18,"north",118.828710864479
"ssp4",18,"south",276.488070516564
"ssp4",19,"north",121.602931250068
"ssp4",19,"south",286.420600004871
"ssp4",20,"north",124.311504958305
"ssp4",20,"south",296.874221347746
"ssp4",21,"north",126.943698028759
"ssp4",21,"south",307.779743507659
"ssp4",22,"north",129.488822948855
"ssp4",22,"south",319.055543932048
"ssp4",23,"north",131.936306893328
"ssp4",23,"south",330.607224901838
"ssp4",24,"north",134.275761477896
"ssp4",24,"south",342.327682920973
"ssp4",25,"north",136.497053381903
"ssp4",25,"south",354.09764742767
"ssp4",26,"north",138.590375161119
"ssp4",26,"south",365.786731990892
"ssp4",27,"north",140.546315546366
"ssp4",27,"south",377.255023174347
"ssp4",28,"north",142.355928506814
"ssp4",28,"south",388.35520983329
"ssp4",29,"north",144.010800349291
"ssp4",29,"south",398.935229592938
"ssp4",30,"north",145.503114127323
"ssp4",30,"south",408.841380886336
"ssp4",31,"north",146.825710646022
"ssp4",31,"south",417.921819817746
"ssp4",32,"north",147.972145371699
"ssp4",32,"south",426.030333165562
"ssp4",33,"north",148.936740587981
"ssp4",33,"south",433.030254110237
"ssp4",34,"north",149.714632183134
"ssp4",34,"south",438.79836783833
"ssp4",35,"north",150.301810505806
"ssp4",35,"south",443.228641931335
"ssp4",36,"north",150.69515478783
"ssp4",36,"south",446.2356129372
"ssp4",37,"north",150.892460702349
"ssp4",37,"south",447.757266752476
"ssp4",38,"north",150.892460702349
"ssp4",38,"south",447.757266752476
"ssp4",39,"north",150.892460702349
"ssp4",39,"south",447.757266752476
"ssp4",40,"north",150.892460702349
"ssp4",40,"south",447.757266752476
"ssp4",41,"north",150.892460702349
"ssp4",41,"south",447.757266752476
"ssp4",42,"north",150.892460702349
"ssp4",42,"south",447.757266752476
"ssp4",43,"north",150.892460702349
"ssp4",43,"south",447.757266752476
"ssp4",44,"north",150.892460702349
"ssp4",44,"south",447.757266752476
"ssp4",45,"north",150.892460702349
"ssp4",45,"south",447.757266752476
"ssp4",46,"north",150.892460702349
"ssp4",46,"south",447.757266752476
"ssp4",47,"north",150.892460702349
"ssp4",47,"south",447.757266752476
"ssp4",48,"north",150.892460702349
"ssp4",48,"south",447.757266752476
"ssp4",49,"north",150.892460702349
"ssp4",49,"south",447.757266752476
"ssp4",50,"north",150.892460702349
"ssp4",50,"south",447.757266752476
"ssp4",51,"north",150.892460702349
"ssp4",51,"south",447.757266752476
"ssp4",52,"north",150.892460702349
"ssp4",52,"south",447.757266752476
"ssp4",53,"north",150.892460702349
"ssp4",53,"south",447.757266752476
"ssp4",54,"north",150.892460702349
"ssp4",54,"south",447.757266752476
"ssp4",55,"north",150.892460702349
"ssp4",55,"south",447.757266752476
