"ssp","t","n","value"
"ssp2",14,"north",0.168861104411131
"ssp2",14,"south",0.154994953575346
"ssp2",15,"north",0.1646379131721
"ssp2",15,"south",0.147232674545993
"ssp2",16,"north",0.160655336193373
"ssp2",16,"south",0.139819399341889
"ssp2",17,"north",0.156809332450663
"ssp2",17,"south",0.132658487789304
"ssp2",18,"north",0.15297440362074
"ssp2",18,"south",0.125670313706976
"ssp2",19,"north",0.149126480437099
"ssp2",19,"south",0.118799789506251
"ssp2",20,"north",0.145153180603358
"ssp2",20,"south",0.111993054217086
"ssp2",21,"north",0.140940248583499
"ssp2",21,"south",0.105212746626291
"ssp2",22,"north",0.136377217681308
"ssp2",22,"south",0.0984403390431516
"ssp2",23,"north",0.131366335568093
"ssp2",23,"south",0.091678831387558
"ssp2",24,"north",0.125834381814658
"ssp2",24,"south",0.0849546280288137
"ssp2",25,"north",0.119745829315408
"ssp2",25,"south",0.0783172805562519
"ssp2",26,"north",0.113114510314099
"ssp2",26,"south",0.0718359650764603
"ssp2",27,"north",0.106010083775393
"ssp2",27,"south",0.0655922445760902
"ssp2",28,"north",0.0985559427361623
"ssp2",28,"south",0.0596698038270357
"ssp2",29,"north",0.0909171783066795
"ssp2",29,"south",0.054143067700364
"ssp2",30,"north",0.0832803546003493
"ssp2",30,"south",0.0490673210544512
"ssp2",31,"north",0.0758297454920579
"ssp2",31,"south",0.0444726656424432
"ssp2",32,"north",0.0687258196778902
"ssp2",32,"south",0.0403629203102583
"ssp2",33,"north",0.0620905782258878
"ssp2",33,"south",0.0367189945328722
"ssp2",34,"north",0.0560016299450306
"ssp2",34,"south",0.0335050962039435
"ssp2",35,"north",0.0504941101943814
"ssp2",35,"south",0.0306757909296708
"ssp2",36,"north",0.0455678436547268
"ssp2",36,"south",0.0281823162892225
"ssp2",37,"north",0.0411968025710759
"ssp2",37,"south",0.0259772886218302
"ssp2",38,"north",0.0373385124075241
"ssp2",38,"south",0.0240176154828251
"ssp2",39,"north",0.0339413473568474
"ssp2",39,"south",0.0222573435720588
"ssp2",40,"north",0.0309525886780038
"ssp2",40,"south",0.0206698332847624
"ssp2",41,"north",0.0283206259493259
"ssp2",41,"south",0.0192321664448751
"ssp2",42,"north",0.0259974736265978
"ssp2",42,"south",0.0179249101865294
"ssp2",43,"north",0.0239400482902672
"ssp2",43,"south",0.016731710367934
"ssp2",44,"north",0.0221105992181901
"ssp2",44,"south",0.0156388331519974
"ssp2",45,"north",0.0204766099255176
"ssp2",45,"south",0.0146347235724476
"ssp2",46,"north",0.0190104031143888
"ssp2",46,"south",0.0137096146287404
"ssp2",47,"north",0.0176886065298739
"ssp2",47,"south",0.0128551982024163
"ssp2",48,"north",0.0164915790255496
"ssp2",48,"south",0.0120643565243079
"ssp2",49,"north",0.0154028547829393
"ssp2",49,"south",0.011330947011364
"ssp2",50,"north",0.0144086359449208
"ssp2",50,"south",0.0106496313142301
"ssp2",51,"north",0.0134973464222382
"ssp2",51,"south",0.0100157396213798
"ssp2",52,"north",0.0126592493105204
"ssp2",52,"south",0.009425162453629
"ssp2",53,"north",0.0118861245470825
"ssp2",53,"south",0.00887426367083018
"ssp2",54,"north",0.0111710007479643
"ssp2",54,"south",0.00835980983748091
"ssp2",55,"north",0.0105079340985539
"ssp2",55,"south",0.00787891229659028
"ssp2",56,"north",0.00989182720802902
"ssp2",56,"south",0.00742897924001815
"ssp2",57,"north",0.00931828134876104
"ssp2",57,"south",0.00700767575857888
"ssp2",58,"north",0.00878347626133681
"ssp2",58,"south",0.00661289035221196
"ssp3",1,"north",0.352640922039496
"ssp3",1,"south",0.402956754352232
"ssp3",2,"north",0.320784450681821
"ssp3",2,"south",0.374656014670155
"ssp3",3,"north",0.300988367192258
"ssp3",3,"south",0.351038551748718
"ssp3",4,"north",0.288441264422082
"ssp3",4,"south",0.329682641837287
"ssp3",5,"north",0.280606375313356
"ssp3",5,"south",0.310668399902385
"ssp3",6,"north",0.275838659248473
"ssp3",6,"south",0.294855067950814
"ssp3",7,"north",0.272990036710556
"ssp3",7,"south",0.281863572708327
"ssp3",8,"north",0.271722531524511
"ssp3",8,"south",0.270873490587897
"ssp3",9,"north",0.272115633340008
"ssp3",9,"south",0.261420814728887
"ssp3",10,"north",0.274100513769586
"ssp3",10,"south",0.25339820952916
"ssp3",11,"north",0.277447654393297
"ssp3",11,"south",0.246376337827205
"ssp3",12,"north",0.281875429101505
"ssp3",12,"south",0.240093772685672
"ssp3",13,"north",0.287100188451843
"ssp3",13,"south",0.234292046085866
"ssp3",14,"north",0.292859439380344
"ssp3",14,"south",0.228904859122404
"ssp3",15,"north",0.298881865247983
"ssp3",15,"south",0.223778130884516
"ssp3",16,"north",0.305111305015602
"ssp3",16,"south",0.218817105502615
"ssp3",17,"north",0.311325117208852
"ssp3",17,"south",0.213876852433034
"ssp3",18,"north",0.317363958183341
"ssp3",18,"south",0.208813564498327
"ssp3",19,"north",0.322831818841342
"ssp3",19,"south",0.203462355334828
"ssp3",20,"north",0.327373757918069
"ssp3",20,"south",0.19769527538708
"ssp3",21,"north",0.330581108195913
"ssp3",21,"south",0.191389590330806
"ssp3",22,"north",0.332006665578343
"ssp3",22,"south",0.184437047039624
"ssp3",23,"north",0.331194163815377
"ssp3",23,"south",0.176757450844694
"ssp3",24,"north",0.327723677761906
"ssp3",24,"south",0.168314707561877
"ssp3",25,"north",0.321270213246248
"ssp3",25,"south",0.159132022746348
"ssp3",26,"north",0.311666725170166
"ssp3",26,"south",0.149301783014356
"ssp3",27,"north",0.298956917055369
"ssp3",27,"south",0.138985637528787
"ssp3",28,"north",0.283420846306949
"ssp3",28,"south",0.128402115460639
"ssp3",29,"north",0.265560713498242
"ssp3",29,"south",0.117802645392261
"ssp3",30,"north",0.246045340090682
"ssp3",30,"south",0.107440827015496
"ssp3",31,"north",0.225625406241224
"ssp3",31,"south",0.0975423068590783
"ssp3",32,"north",0.20504083295156
"ssp3",32,"south",0.0882822506988341
"ssp3",33,"north",0.184942198708549
"ssp3",33,"south",0.0797744048395071
"ssp3",34,"north",0.165840460134282
"ssp3",34,"south",0.0720717574863352
"ssp3",35,"north",0.148088370373023
"ssp3",35,"south",0.0651757400888354
"ssp3",36,"north",0.131888109717278
"ssp3",36,"south",0.0590497119113463
"ssp3",37,"north",0.11731541563563
"ssp3",37,"south",0.0536329489654812
"ssp3",38,"north",0.10435055884524
"ssp3",38,"south",0.0488526857490577
"ssp3",39,"north",0.0929632436945265
"ssp3",39,"south",0.0446095181933411
"ssp3",40,"north",0.0830126496623316
"ssp3",40,"south",0.0408425732909788
"ssp3",41,"north",0.0743440593750805
"ssp3",41,"south",0.0374935819090757
"ssp3",42,"north",0.066802269177664
"ssp3",42,"south",0.0345091095786216
"ssp3",43,"north",0.0602400187800088
"ssp3",43,"south",0.031841537215117
"ssp3",44,"north",0.0545226657659546
"ssp3",44,"south",0.0294492291104164
"ssp3",45,"north",0.0495302414893936
"ssp3",45,"south",0.0272962267630337
"ssp3",46,"north",0.0451578021523064
"ssp3",46,"south",0.0253517044601827
"ssp3",47,"north",0.0413147579961143
"ssp3",47,"south",0.0235893389662829
"ssp3",48,"north",0.0379236534835083
"ssp3",48,"south",0.021986682016816
"ssp3",49,"north",0.0349187095578182
"ssp3",49,"south",0.0205245817695288
"ssp3",50,"north",0.0322443210308186
"ssp3",50,"south",0.0191866722775884
"ssp3",51,"north",0.0298536208079259
"ssp3",51,"south",0.0179589347220621
"ssp3",52,"north",0.0277071690619666
"ssp3",52,"south",0.016829326029051
"ssp3",53,"north",0.0257717916161802
"ssp3",53,"south",0.0157874670822083
"ssp3",54,"north",0.0240195715321916
"ssp3",54,"south",0.0148243819112351
"ssp3",55,"north",0.0224269863735208
"ssp3",55,"south",0.0139322797195502
"ssp3",56,"north",0.0209741779282015
"ssp3",56,"south",0.0131043726329866
"ssp3",57,"north",0.0196443388533367
"ssp3",57,"south",0.0123347231788544
"ssp3",58,"north",0.0184232004678902
"ssp3",58,"south",0.0116181165382488
"ssp4",1,"north",0.353273483387047
"ssp4",1,"south",0.401147295085221
"ssp4",2,"north",0.305801979165959
"ssp4",2,"south",0.353500863407142
"ssp4",3,"north",0.272936049684401
"ssp4",3,"south",0.314761432648641
"ssp4",4,"north",0.248640972413618
"ssp4",4,"south",0.281781070082302
"ssp4",5,"north",0.229760935099323
"ssp4",5,"south",0.25383166097955
"ssp4",6,"north",0.214380128965376
"ssp4",6,"south",0.230616175389827
"ssp4",7,"north",0.201248383895928
"ssp4",7,"south",0.211336030921154
"ssp4",8,"north",0.189896336930324
"ssp4",8,"south",0.195104491617551
"ssp4",9,"north",0.180173464993987
"ssp4",9,"south",0.181319204825309
"ssp4",10,"north",0.171889405150091
"ssp4",10,"south",0.169548045549509
"ssp4",11,"north",0.164616181221893
"ssp4",11,"south",0.159322486125305
"ssp4",12,"north",0.158105427333959
"ssp4",12,"south",0.150346632159846
"ssp4",13,"north",0.152157006556024
"ssp4",13,"south",0.142350300315892
"ssp4",14,"north",0.146687045217732
"ssp4",14,"south",0.135143768185139
"ssp4",15,"north",0.141663574137339
"ssp4",15,"south",0.128588605522129
"ssp4",16,"north",0.137030872395695
"ssp4",16,"south",0.122550778863815
"ssp4",17,"north",0.132713969852452
"ssp4",17,"south",0.116907580809693
"ssp4",18,"north",0.128626607659893
"ssp4",18,"south",0.111550884773083
"ssp4",19,"north",0.124708005072487
"ssp4",19,"south",0.10640022465773
"ssp4",20,"north",0.120859974291368
"ssp4",20,"south",0.101368540543911
"ssp4",21,"north",0.116979707130788
"ssp4",21,"south",0.0963764546942966
"ssp4",22,"north",0.112963633424107
"ssp4",22,"south",0.0913539318421678
"ssp4",23,"north",0.108714383344709
"ssp4",23,"south",0.086245083987269
"ssp4",24,"north",0.104150613766031
"ssp4",24,"south",0.0810151538974963
"ssp4",25,"north",0.0992185004439525
"ssp4",25,"south",0.0756577246661975
"ssp4",26,"north",0.0939026039871709
"ssp4",26,"south",0.0701995036407214
"ssp4",27,"north",0.0882330081507291
"ssp4",27,"south",0.0647001228752331
"ssp4",28,"north",0.0822857486301883
"ssp4",28,"south",0.0592455889243405
"ssp4",29,"north",0.0761750126504622
"ssp4",29,"south",0.0539360768968387
"ssp4",30,"north",0.0700381008778679
"ssp4",30,"south",0.0488708594976685
"ssp4",31,"north",0.0640166239813018
"ssp4",31,"south",0.0441342385494311
"ssp4",32,"north",0.0582385860438032
"ssp4",32,"south",0.0397858341365962
"ssp4",33,"north",0.0528053126476363
"ssp4",33,"south",0.0358568207403713
"ssp4",34,"north",0.0477851275579582
"ssp4",34,"south",0.0323516633387628
"ssp4",35,"north",0.0432134202567869
"ssp4",35,"south",0.0292535285848898
"ssp4",36,"north",0.039097245048888
"ssp4",36,"south",0.0265311810615846
"ssp4",37,"north",0.0354221605589584
"ssp4",37,"south",0.0241455982871731
"ssp4",38,"north",0.0321593894804666
"ssp4",38,"south",0.0220552861605919
"ssp4",39,"north",0.0292714688686992
"ssp4",39,"south",0.0202172485584767
"ssp4",40,"north",0.0267183120432953
"ssp4",40,"south",0.0185948163795108
"ssp4",41,"north",0.0244600164606766
"ssp4",41,"south",0.0171559281265673
"ssp4",42,"north",0.0224589772984998
"ssp4",42,"south",0.0158732139428797
"ssp4",43,"north",0.0206810278018032
"ssp4",43,"south",0.0147236746283639
"ssp4",44,"north",0.0190959005042904
"ssp4",44,"south",0.0136881666463375
"ssp4",45,"north",0.0176772527733274
"ssp4",45,"south",0.0127508297648785
"ssp4",46,"north",0.0164024375264391
"ssp4",46,"south",0.0118985354116553
"ssp4",47,"north",0.0152521446257604
"ssp4",47,"south",0.0111203946520484
"ssp4",48,"north",0.0142099938568945
"ssp4",48,"south",0.0104073394686409
"ssp4",49,"north",0.0132621283189435
"ssp4",49,"south",0.0097517769840042
"ssp4",50,"north",0.0123968351384937
"ssp4",50,"south",0.00914730928347551
"ssp4",51,"north",0.0116042062638899
"ssp4",51,"south",0.00858850890037507
"ssp4",52,"north",0.0108758434308988
"ssp4",52,"south",0.00807073983747856
"ssp4",53,"north",0.0102046064184393
"ssp4",53,"south",0.00759001500848602
"ssp4",54,"north",0.00958440111890484
"ssp4",54,"south",0.00714288243732255
"ssp4",55,"north",0.00901000281938467
"ssp4",55,"south",0.00672633404252452
"ssp4",56,"north",0.00847690982461781
"ssp4",56,"south",0.0063377321605273
"ssp4",57,"north",0.00798122275979512
"ssp4",57,"south",0.00597475005427943
"ssp4",58,"north",0.00751954533176979
"ssp4",58,"south",0.00563532351103081
"ssp5",1,"north",0.355916160634561
"ssp5",1,"south",0.401253406433615
"ssp5",2,"north",0.312269028492937
"ssp5",2,"south",0.35687823410858
"ssp5",3,"north",0.284025189259973
"ssp5",3,"south",0.32196711483471
"ssp5",4,"north",0.264285041749379
"ssp5",4,"south",0.291203680790916
"ssp5",5,"north",0.24927729576692
"ssp5",5,"south",0.26358719294309
"ssp5",6,"north",0.236587353286041
"ssp5",6,"south",0.239555816106473
"ssp5",7,"north",0.225219914444489
"ssp5",7,"south",0.219211487575342
"ssp5",8,"north",0.214947420001056
"ssp5",8,"south",0.201941237919527
"ssp5",9,"north",0.205827389599557
"ssp5",9,"south",0.187218055988758
"ssp5",10,"north",0.197769029897975
"ssp5",10,"south",0.174639182235415
"ssp5",11,"north",0.190474056552787
"ssp5",11,"south",0.163724865411042
"ssp5",12,"north",0.183659118256881
"ssp5",12,"south",0.154092577159133
"ssp5",13,"north",0.177196882247755
"ssp5",13,"south",0.145423085814266
"ssp5",14,"north",0.171210344895224
"ssp5",14,"south",0.137530706736779
"ssp5",15,"north",0.165709027305267
"ssp5",15,"south",0.130243956383743
"ssp5",16,"north",0.160621584633849
"ssp5",16,"south",0.123424271420815
"ssp5",17,"north",0.155842659015116
"ssp5",17,"south",0.116941094444678
"ssp5",18,"north",0.151203393448393
"ssp5",18,"south",0.110684891509448
"ssp5",19,"north",0.146765973254611
"ssp5",19,"south",0.104593687907356
"ssp5",20,"north",0.142397829868199
"ssp5",20,"south",0.098597340949423
"ssp5",21,"north",0.137961799289508
"ssp5",21,"south",0.0926443436046158
"ssp5",22,"north",0.133321160970072
"ssp5",22,"south",0.0867042537681778
"ssp5",23,"north",0.128348667097756
"ssp5",23,"south",0.0807702733537534
"ssp5",24,"north",0.122939227213649
"ssp5",24,"south",0.0748608214672561
"ssp5",25,"north",0.117024696784646
"ssp5",25,"south",0.0690188395781232
"ssp5",26,"north",0.110587785138173
"ssp5",26,"south",0.0633077919688237
"ssp5",27,"north",0.103671040158924
"ssp5",27,"south",0.0578040310717044
"ssp5",28,"north",0.0963770349715903
"ssp5",28,"south",0.0525863244356889
"ssp5",29,"north",0.0888578136662275
"ssp5",29,"south",0.0477245093989467
"ssp5",30,"north",0.0812949512830094
"ssp5",30,"south",0.043269863637492
"ssp5",31,"north",0.0738748202093146
"ssp5",31,"south",0.0392494178055941
"ssp5",32,"north",0.0667651663825687
"ssp5",32,"south",0.0356651743512698
"ssp5",33,"north",0.060098148998671
"ssp5",33,"south",0.0324976486793477
"ssp5",34,"north",0.0539622812353298
"ssp5",34,"south",0.0297120487804904
"ssp5",35,"north",0.0484027451324203
"ssp5",35,"south",0.0272651355244017
"ssp5",36,"north",0.0434276041520094
"ssp5",36,"south",0.0251112370969366
"ssp5",37,"north",0.0390168941326134
"ssp5",37,"south",0.0232066258477394
"ssp5",38,"north",0.0351320780486074
"ssp5",38,"south",0.0215121304786686
"ssp5",39,"north",0.0317183013431974
"ssp5",39,"south",0.0199880569604076
"ssp5",40,"north",0.028724907368602
"ssp5",40,"south",0.0186095773580418
