"t","n","value"
18,"sui",-0.00243222
18,"swe",-0.00386488
18,"tha",0.00449162616287793
18,"tur",-0.0564
18,"ukr",-0.01433642
18,"usa",-0.23196
18,"vnm",-0.000327999999999998
18,"zaf",0.000491271611564774
19,"arg",0.0106287495445749
19,"aus",-0.0203641
19,"aut",-0.0046358
19,"bel",-0.002679
19,"bgr",-0.010259216
19,"blt",-0.006969
19,"bra",0.0540531159141373
19,"can",0.0129642918819735
19,"chl",-0.0427429
19,"chn",-0.32491
19,"cor",-0.0442305
19,"cro",-0.007486
19,"dnk",6.26198545072499e-05
19,"egy",0.000315267603813135
19,"esp",-0.033431
19,"fin",-0.0090878
19,"fra",-0.06297
19,"gbr",-0.0109746
19,"golf57",0.00279528564345763
19,"grc",-0.00052177
19,"hun",0.000425763769265672
19,"idn",0.148772037165296
19,"irl",-0.0036714
19,"ita",-0.03437
19,"jpn",-0.072431
19,"meme",-0.0012161933
19,"mex",0.00422985421517028
19,"mys",-0.052816
19,"nde",0.00930996047988551
19,"nld",0.000140977024865
19,"noan",-0.00113976
19,"noap",-0.0034096
19,"nor",-0.02219365
19,"oeu",-0.042047773311
19,"osea",0.0199774807415351
19,"pol",-0.0653073
19,"prt",0.000146510184817685
19,"rcam",0.00929735885943281
19,"rcz",-0.0095542
19,"rfa",-0.021729
19,"ris",-0.0250752472
19,"rjan57",0.00492353792866944
19,"rom",-0.06701773
19,"rsaf",0.151544128607187
19,"rsam",0.052493122787328
19,"rsas",0.00729512348858535
19,"rsl",-0.00613483
19,"rus",-0.1092547
19,"slo",-0.00739182
19,"sui",-0.00243222
19,"swe",-0.00386488
19,"tha",0.00397508915414697
19,"tur",-0.0564
19,"ukr",-0.01433642
19,"usa",-0.23196
19,"vnm",-0.000327999999999998
19,"zaf",0.000434775376234825
20,"arg",0.00940644334694882
20,"aus",-0.0203641
20,"aut",-0.0046358
20,"bel",-0.002679
20,"bgr",-0.010259216
20,"blt",-0.006969
20,"bra",0.0478370075840115
20,"can",0.0114733983155466
20,"chl",-0.0427429
20,"chn",-0.32491
20,"cor",-0.0442305
20,"cro",-0.007486
20,"dnk",5.54185712389162e-05
20,"egy",0.000279011829374624
20,"esp",-0.033431
20,"fin",-0.0090878
20,"fra",-0.06297
20,"gbr",-0.0109746
20,"golf57",0.00247382779446
20,"grc",-0.00052177
20,"hun",0.00037680093580012
20,"idn",0.131663252891287
20,"irl",-0.0036714
20,"ita",-0.03437
20,"jpn",-0.072431
20,"meme",-0.0012161933
20,"mex",0.0037434209804257
20,"mys",-0.052816
20,"nde",0.00823931502469867
20,"nld",0.000124764667005525
20,"noan",-0.00113976
20,"noap",-0.0034096
20,"nor",-0.02219365
20,"oeu",-0.042047773311
20,"osea",0.0176800704562586
20,"pol",-0.0653073
20,"prt",0.000129661513563652
20,"rcam",0.00822816259059804
20,"rcz",-0.0095542
20,"rfa",-0.021729
20,"ris",-0.0250752472
20,"rjan57",0.00435733106687245
20,"rom",-0.06701773
20,"rsaf",0.134116553817361
20,"rsam",0.0464564136667852
20,"rsas",0.00645618428739804
20,"rsl",-0.00613483
20,"rus",-0.1092547
20,"slo",-0.00739182
20,"sui",-0.00243222
20,"swe",-0.00386488
20,"tha",0.00351795390142007
20,"tur",-0.0564
20,"ukr",-0.01433642
20,"usa",-0.23196
20,"vnm",-0.000327999999999998
20,"zaf",0.00038477620796782
21,"arg",0.00832470236204971
21,"aus",-0.0203641
21,"aut",-0.0046358
21,"bel",-0.002679
21,"bgr",-0.010259216
21,"blt",-0.006969
21,"bra",0.0423357517118502
21,"can",0.0101539575092587
21,"chl",-0.0427429
21,"chn",-0.32491
21,"cor",-0.0442305
21,"cro",-0.007486
21,"dnk",4.90454355464408e-05
21,"egy",0.000246925468996543
21,"esp",-0.033431
21,"fin",-0.0090878
21,"fra",-0.06297
21,"gbr",-0.0109746
21,"golf57",0.0021893375980971
21,"grc",-0.00052177
21,"hun",0.000333468828183106
21,"idn",0.116521978808789
21,"irl",-0.0036714
21,"ita",-0.03437
21,"jpn",-0.072431
21,"meme",-0.0012161933
21,"mex",0.00331292756767675
21,"mys",-0.052816
21,"nde",0.00729179379685833
21,"nld",0.000110416730299889
21,"noan",-0.00113976
21,"noap",-0.0034096
21,"nor",-0.02219365
21,"oeu",-0.042047773311
21,"osea",0.0156468623537888
21,"pol",-0.0653073
21,"prt",0.000114750439503832
21,"rcam",0.00728192389267926
21,"rcz",-0.0095542
21,"rfa",-0.021729
21,"ris",-0.0250752472
21,"rjan57",0.00385623799418212
21,"rom",-0.06701773
21,"rsaf",0.118693150128364
21,"rsam",0.0411139260951049
21,"rsas",0.00571372309434726
21,"rsl",-0.00613483
21,"rus",-0.1092547
21,"slo",-0.00739182
21,"sui",-0.00243222
21,"swe",-0.00386488
21,"tha",0.00311338920275676
21,"tur",-0.0564
21,"ukr",-0.01433642
21,"usa",-0.23196
21,"vnm",-0.000327999999999998
21,"zaf",0.000340526944051521
22,"arg",0.00736736159041399
22,"aus",-0.0203641
22,"aut",-0.0046358
22,"bel",-0.002679
22,"bgr",-0.010259216
22,"blt",-0.006969
22,"bra",0.0374671402649874
22,"can",0.00898625239569396
22,"chl",-0.0427429
22,"chn",-0.32491
22,"cor",-0.0442305
22,"cro",-0.007486
22,"dnk",4.34052104586001e-05
22,"egy",0.00021852904006194
22,"esp",-0.033431
22,"fin",-0.0090878
22,"fra",-0.06297
22,"gbr",-0.0109746
22,"golf57",0.00193756377431594
22,"grc",-0.00052177
22,"hun",0.000295119912942049
22,"idn",0.103121951245778
22,"irl",-0.0036714
22,"ita",-0.03437
22,"jpn",-0.072431
22,"meme",-0.0012161933
22,"mex",0.00293194089739392
22,"mys",-0.052816
22,"nde",0.00645323751021962
22,"nld",9.77188063154021e-05
22,"noan",-0.00113976
22,"noap",-0.0034096
22,"nor",-0.02219365
22,"oeu",-0.042047773311
22,"osea",0.0138474731831031
22,"pol",-0.0653073
22,"prt",0.000101554138960891
22,"rcam",0.00644450264502115
22,"rcz",-0.0095542
22,"rfa",-0.021729
22,"ris",-0.0250752472
22,"rjan57",0.00341277062485118
22,"rom",-0.06701773
22,"rsaf",0.105043437863602
22,"rsam",0.0363858245941679
22,"rsas",0.00505664493849733
22,"rsl",-0.00613483
22,"rus",-0.1092547
22,"slo",-0.00739182
22,"sui",-0.00243222
22,"swe",-0.00386488
22,"tha",0.00275534944443973
22,"tur",-0.0564
22,"ukr",-0.01433642
22,"usa",-0.23196
22,"vnm",-0.000327999999999998
22,"zaf",0.000301366345485596
23,"arg",0.00652011500751638
23,"aus",-0.0203641
23,"aut",-0.0046358
23,"bel",-0.002679
23,"bgr",-0.010259216
23,"blt",-0.006969
23,"bra",0.0331584191345139
23,"can",0.00795283337018915
23,"chl",-0.0427429
23,"chn",-0.32491
23,"cor",-0.0442305
23,"cro",-0.007486
23,"dnk",3.84136112558611e-05
23,"egy",0.000193398200454817
23,"esp",-0.033431
23,"fin",-0.0090878
23,"fra",-0.06297
23,"gbr",-0.0109746
23,"golf57",0.0017147439402696
23,"grc",-0.00052177
23,"hun",0.000261181122953713
23,"idn",0.0912629268525134
23,"irl",-0.0036714
23,"ita",-0.03437
23,"jpn",-0.072431
23,"meme",-0.0012161933
23,"mex",0.00259476769419362
23,"mys",-0.052816
23,"nde",0.00571111519654436
23,"nld",8.64811435891309e-05
23,"noan",-0.00113976
23,"noap",-0.0034096
23,"nor",-0.02219365
23,"oeu",-0.042047773311
23,"osea",0.0122550137670463
23,"pol",-0.0653073
23,"prt",8.98754129803885e-05
23,"rcam",0.00570338484084372
23,"rcz",-0.0095542
23,"rfa",-0.021729
23,"ris",-0.0250752472
23,"rjan57",0.00302030200299329
23,"rom",-0.06701773
23,"rsaf",0.092963442509288
23,"rsam",0.0322014547658386
23,"rsas",0.00447513077057014
23,"rsl",-0.00613483
23,"rus",-0.1092547
23,"slo",-0.00739182
23,"sui",-0.00243222
23,"swe",-0.00386488
23,"tha",0.00243848425832916
23,"tur",-0.0564
23,"ukr",-0.01433642
23,"usa",-0.23196
23,"vnm",-0.000327999999999998
23,"zaf",0.000266709215754752
24,"arg",0.005770301781652
24,"aus",-0.0203641
24,"aut",-0.0046358
24,"bel",-0.002679
24,"bgr",-0.010259216
24,"blt",-0.006969
24,"bra",0.0293452009340448
24,"can",0.0070382575326174
24,"chl",-0.0427429
24,"chn",-0.32491
24,"cor",-0.0442305
24,"cro",-0.007486
24,"dnk",3.39960459614371e-05
24,"egy",0.000171157407402513
24,"esp",-0.033431
24,"fin",-0.0090878
24,"fra",-0.06297
24,"gbr",-0.0109746
24,"golf57",0.0015175483871386
24,"grc",-0.00052177
24,"hun",0.000231145293814036
24,"idn",0.0807676902644744
24,"irl",-0.0036714
24,"ita",-0.03437
24,"jpn",-0.072431
24,"meme",-0.0012161933
24,"mex",0.00229636940936135
24,"mys",-0.052816
24,"nde",0.00505433694894176
24,"nld",7.65358120763808e-05
24,"noan",-0.00113976
24,"noap",-0.0034096
24,"nor",-0.02219365
24,"oeu",-0.042047773311
24,"osea",0.0108456871838359
24,"pol",-0.0653073
24,"prt",7.95397404876438e-05
24,"rcam",0.00504749558414669
24,"rcz",-0.0095542
24,"rfa",-0.021729
24,"ris",-0.0250752472
24,"rjan57",0.00267296727264906
24,"rom",-0.06701773
24,"rsaf",0.0822726466207198
24,"rsam",0.0284982874677671
24,"rsas",0.00396049073195457
24,"rsl",-0.00613483
24,"rus",-0.1092547
24,"slo",-0.00739182
24,"sui",-0.00243222
24,"swe",-0.00386488
24,"tha",0.00215805856862131
24,"tur",-0.0564
24,"ukr",-0.01433642
24,"usa",-0.23196
24,"vnm",-0.000327999999999998
24,"zaf",0.000236037655942956
25,"arg",0.00510671707676202
25,"aus",-0.0203641
25,"aut",-0.0046358
25,"bel",-0.002679
25,"bgr",-0.010259216
25,"blt",-0.006969
25,"bra",0.0259705028266296
25,"can",0.0062288579163664
25,"chl",-0.0427429
25,"chn",-0.32491
25,"cor",-0.0442305
25,"cro",-0.007486
25,"dnk",3.00865006758718e-05
25,"egy",0.000151474305551224
25,"esp",-0.033431
25,"fin",-0.0090878
25,"fra",-0.06297
25,"gbr",-0.0109746
25,"golf57",0.00134303032261766
25,"grc",-0.00052177
25,"hun",0.000204563585025422
25,"idn",0.0714794058840598
25,"irl",-0.0036714
25,"ita",-0.03437
25,"jpn",-0.072431
25,"meme",-0.0012161933
25,"mex",0.0020322869272848
25,"mys",-0.052816
25,"nde",0.00447308819981346
25,"nld",6.7734193687597e-05
25,"noan",-0.00113976
25,"noap",-0.0034096
25,"nor",-0.02219365
25,"oeu",-0.042047773311
25,"osea",0.0095984331576948
25,"pol",-0.0653073
25,"prt",7.03926703315648e-05
25,"rcam",0.00446703359196982
25,"rcz",-0.0095542
25,"rfa",-0.021729
25,"ris",-0.0250752472
25,"rjan57",0.00236557603629442
25,"rom",-0.06701773
25,"rsaf",0.0728112922593371
25,"rsam",0.0252209844089739
25,"rsas",0.00350503429777979
25,"rsl",-0.00613483
25,"rus",-0.1092547
25,"slo",-0.00739182
25,"sui",-0.00243222
25,"swe",-0.00386488
25,"tha",0.00190988183322986
25,"tur",-0.0564
25,"ukr",-0.01433642
25,"usa",-0.23196
25,"vnm",-0.000327999999999998
25,"zaf",0.000208893325509516
26,"arg",0.00451944461293439
26,"aus",-0.0203641
26,"aut",-0.0046358
26,"bel",-0.002679
26,"bgr",-0.010259216
26,"blt",-0.006969
26,"bra",0.0229838950015672
26,"can",0.00551253925598427
26,"chl",-0.0427429
26,"chn",-0.32491
26,"cor",-0.0442305
26,"cro",-0.007486
26,"dnk",2.66265530981466e-05
26,"egy",0.000134054760412833
26,"esp",-0.033431
26,"fin",-0.0090878
26,"fra",-0.06297
26,"gbr",-0.0109746
26,"golf57",0.00118858183551663
26,"grc",-0.00052177
26,"hun",0.000181038772747498
26,"idn",0.063259274207393
26,"irl",-0.0036714
26,"ita",-0.03437
26,"jpn",-0.072431
26,"meme",-0.0012161933
26,"mex",0.00179857393064705
26,"mys",-0.052816
26,"nde",0.00395868305683491
26,"nld",5.99447614135234e-05
26,"noan",-0.00113976
26,"noap",-0.0034096
26,"nor",-0.02219365
26,"oeu",-0.042047773311
26,"osea",0.0084946133445599
26,"pol",-0.0653073
26,"prt",6.22975132434348e-05
26,"rcam",0.00395332472889329
26,"rcz",-0.0095542
26,"rfa",-0.021729
26,"ris",-0.0250752472
26,"rjan57",0.00209353479212056
26,"rom",-0.06701773
26,"rsaf",0.0644379936495133
26,"rsam",0.0223205712019419
26,"rsas",0.00310195535353512
26,"rsl",-0.00613483
26,"rus",-0.1092547
26,"slo",-0.00739182
26,"sui",-0.00243222
26,"swe",-0.00386488
26,"tha",0.00169024542240843
26,"tur",-0.0564
26,"ukr",-0.01433642
26,"usa",-0.23196
26,"vnm",-0.000327999999999998
26,"zaf",0.000184870593075922
27,"arg",0.00399970848244693
27,"aus",-0.0203641
27,"aut",-0.0046358
27,"bel",-0.002679
27,"bgr",-0.010259216
27,"blt",-0.006969
27,"bra",0.020340747076387
27,"can",0.00487859724154608
27,"chl",-0.0427429
27,"chn",-0.32491
27,"cor",-0.0442305
27,"cro",-0.007486
27,"dnk",2.35644994918597e-05
27,"egy",0.000118638462965358
27,"esp",-0.033431
27,"fin",-0.0090878
27,"fra",-0.06297
27,"gbr",-0.0109746
27,"golf57",0.00105189492443222
27,"grc",-0.00052177
27,"hun",0.000160219313881536
27,"idn",0.0559844576735428
27,"irl",-0.0036714
27,"ita",-0.03437
27,"jpn",-0.072431
27,"meme",-0.0012161933
27,"mex",0.00159173792862264
27,"mys",-0.052816
27,"nde",0.0035034345052989
27,"nld",5.30511138509682e-05
27,"noan",-0.00113976
27,"noap",-0.0034096
27,"nor",-0.02219365
27,"oeu",-0.042047773311
27,"osea",0.00751773280993551
27,"pol",-0.0653073
27,"prt",5.51332992204398e-05
27,"rcam",0.00349869238507056
27,"rcz",-0.0095542
27,"rfa",-0.021729
27,"ris",-0.0250752472
27,"rjan57",0.0018527782910267
27,"rom",-0.06701773
27,"rsaf",0.0570276243798193
27,"rsam",0.0197537055137186
27,"rsas",0.00274523048787858
27,"rsl",-0.00613483
27,"rus",-0.1092547
27,"slo",-0.00739182
27,"sui",-0.00243222
27,"swe",-0.00386488
27,"tha",0.00149586719883146
27,"tur",-0.0564
27,"ukr",-0.01433642
27,"usa",-0.23196
27,"vnm",-0.000327999999999998
27,"zaf",0.000163610474872191
28,"arg",0.00353974200696553
28,"aus",-0.0203641
28,"aut",-0.0046358
28,"bel",-0.002679
28,"bgr",-0.010259216
28,"blt",-0.006969
28,"bra",0.0180015611626025
28,"can",0.00431755855876827
28,"chl",-0.0427429
28,"chn",-0.32491
28,"cor",-0.0442305
28,"cro",-0.007486
28,"dnk",2.08545820502958e-05
28,"egy",0.000104995039724341
28,"esp",-0.033431
28,"fin",-0.0090878
28,"fra",-0.06297
28,"gbr",-0.0109746
28,"golf57",0.000930927008122512
28,"grc",-0.00052177
28,"hun",0.000141794092785159
28,"idn",0.0495462450410853
28,"irl",-0.0036714
28,"ita",-0.03437
28,"jpn",-0.072431
28,"meme",-0.0012161933
28,"mex",0.00140868806683103
28,"mys",-0.052816
28,"nde",0.00310053953718952
28,"nld",4.69502357581068e-05
28,"noan",-0.00113976
28,"noap",-0.0034096
28,"nor",-0.02219365
28,"oeu",-0.042047773311
28,"osea",0.00665319353679293
28,"pol",-0.0653073
28,"prt",4.87929698100892e-05
28,"rcam",0.00309634276078745
28,"rcz",-0.0095542
28,"rfa",-0.021729
28,"ris",-0.0250752472
28,"rjan57",0.00163970878755863
28,"rom",-0.06701773
28,"rsaf",0.05046944757614
28,"rsam",0.017482029379641
28,"rsas",0.00242952898177254
28,"rsl",-0.00613483
28,"rus",-0.1092547
28,"slo",-0.00739182
28,"sui",-0.00243222
28,"swe",-0.00386488
28,"tha",0.00132384247096584
28,"tur",-0.0564
28,"ukr",-0.01433642
28,"usa",-0.23196
28,"vnm",-0.000327999999999998
28,"zaf",0.000144795270261889
29,"arg",0.0031326716761645
29,"aus",-0.0203641
29,"aut",-0.0046358
29,"bel",-0.002679
29,"bgr",-0.010259216
29,"blt",-0.006969
29,"bra",0.0159313816289032
29,"can",0.00382103932450992
29,"chl",-0.0427429
29,"chn",-0.32491
29,"cor",-0.0442305
29,"cro",-0.007486
29,"dnk",1.84563051145118e-05
29,"egy",9.29206101560421e-05
29,"esp",-0.033431
29,"fin",-0.0090878
29,"fra",-0.06297
29,"gbr",-0.0109746
29,"golf57",0.000823870402188423
29,"grc",-0.00052177
29,"hun",0.000125487772114866
29,"idn",0.0438484268613605
29,"irl",-0.0036714
29,"ita",-0.03437
29,"jpn",-0.072431
29,"meme",-0.0012161933
29,"mex",0.00124668893914546
29,"mys",-0.052816
29,"nde",0.00274397749041273
29,"nld",4.15509586459245e-05
29,"noan",-0.00113976
29,"noap",-0.0034096
29,"nor",-0.02219365
29,"oeu",-0.042047773311
29,"osea",0.00588807628006174
29,"pol",-0.0653073
29,"prt",4.3181778281929e-05
29,"rcam",0.00274026334329689
29,"rcz",-0.0095542
29,"rfa",-0.021729
29,"ris",-0.0250752472
29,"rjan57",0.00145114227698939
29,"rom",-0.06701773
29,"rsaf",0.0446654611048839
29,"rsam",0.0154715960009822
29,"rsas",0.0021501331488687
29,"rsl",-0.00613483
29,"rus",-0.1092547
29,"slo",-0.00739182
29,"sui",-0.00243222
29,"swe",-0.00386488
29,"tha",0.00117160058680477
29,"tur",-0.0564
29,"ukr",-0.01433642
29,"usa",-0.23196
29,"vnm",-0.000327999999999998
29,"zaf",0.000128143814181771
30,"arg",0.00277241443340558
30,"aus",-0.0203641
30,"aut",-0.0046358
30,"bel",-0.002679
30,"bgr",-0.010259216
30,"blt",-0.006969
30,"bra",0.0140992727415793
30,"can",0.00338161980219128
30,"chl",-0.0427429
30,"chn",-0.32491
30,"cor",-0.0442305
30,"cro",-0.007486
30,"dnk",1.6333830026343e-05
30,"egy",8.22347399880973e-05
30,"esp",-0.033431
30,"fin",-0.0090878
30,"fra",-0.06297
30,"gbr",-0.0109746
30,"golf57",0.000729125305936754
30,"grc",-0.00052177
30,"hun",0.000111056678321656
30,"idn",0.0388058577723041
30,"irl",-0.0036714
30,"ita",-0.03437
30,"jpn",-0.072431
30,"meme",-0.0012161933
30,"mex",0.00110331971114374
30,"mys",-0.052816
30,"nde",0.00242842007901526
30,"nld",3.67725984016432e-05
30,"noan",-0.00113976
30,"noap",-0.0034096
30,"nor",-0.02219365
30,"oeu",-0.042047773311
30,"osea",0.00521094750785464
30,"pol",-0.0653073
30,"prt",3.82158737795071e-05
30,"rcam",0.00242513305881775
30,"rcz",-0.0095542
30,"rfa",-0.021729
30,"ris",-0.0250752472
30,"rjan57",0.00128426091513561
30,"rom",-0.06701773
30,"rsaf",0.0395289330778223
30,"rsam",0.0136923624608693
30,"rsas",0.0019028678367488
30,"rsl",-0.00613483
30,"rus",-0.1092547
30,"slo",-0.00739182
30,"sui",-0.00243222
30,"swe",-0.00386488
30,"tha",0.00103686651932222
30,"tur",-0.0564
30,"ukr",-0.01433642
30,"usa",-0.23196
30,"vnm",-0.000327999999999998
30,"zaf",0.000113407275550868
31,"arg",0.00245358677356394
31,"aus",-0.0203641
31,"aut",-0.0046358
31,"bel",-0.002679
31,"bgr",-0.010259216
31,"blt",-0.006969
31,"bra",0.0124778563762977
31,"can",0.00299273352493929
31,"chl",-0.0427429
31,"chn",-0.32491
31,"cor",-0.0442305
31,"cro",-0.007486
31,"dnk",1.44554395733135e-05
31,"egy",7.27777448894661e-05
31,"esp",-0.033431
31,"fin",-0.0090878
31,"fra",-0.06297
31,"gbr",-0.0109746
31,"golf57",0.000645275895754028
31,"grc",-0.00052177
31,"hun",9.8285160314666e-05
31,"idn",0.0343431841284891
31,"irl",-0.0036714
31,"ita",-0.03437
31,"jpn",-0.072431
31,"meme",-0.0012161933
31,"mex",0.000976437944362206
31,"mys",-0.052816
31,"nde",0.00214915176992851
31,"nld",3.25437495854543e-05
31,"noan",-0.00113976
31,"noap",-0.0034096
31,"nor",-0.02219365
31,"oeu",-0.042047773311
31,"osea",0.00461168854445136
31,"pol",-0.0653073
31,"prt",3.38210482948638e-05
31,"rcam",0.00214624275705371
31,"rcz",-0.0095542
31,"rfa",-0.021729
31,"ris",-0.0250752472
31,"rjan57",0.00113657090989501
31,"rom",-0.06701773
31,"rsaf",0.0349831057738727
31,"rsam",0.0121177407778693
31,"rsas",0.00168403803552269
31,"rsl",-0.00613483
31,"rus",-0.1092547
31,"slo",-0.00739182
31,"sui",-0.00243222
31,"swe",-0.00386488
31,"tha",0.000917626869600164
31,"tur",-0.0564
31,"ukr",-0.01433642
31,"usa",-0.23196
31,"vnm",-0.000327999999999998
31,"zaf",0.000100365438862518
32,"arg",0.00217142429460409
32,"aus",-0.0203641
32,"aut",-0.0046358
32,"bel",-0.002679
32,"bgr",-0.010259216
32,"blt",-0.006969
32,"bra",0.0110429028930235
32,"can",0.00264856916957127
32,"chl",-0.0427429
32,"chn",-0.32491
32,"cor",-0.0442305
32,"cro",-0.007486
32,"dnk",1.27930640223825e-05
32,"egy",6.44083042271775e-05
32,"esp",-0.033431
32,"fin",-0.0090878
32,"fra",-0.06297
32,"gbr",-0.0109746
32,"golf57",0.000571069167742314
32,"grc",-0.00052177
32,"hun",8.69823668784794e-05
32,"idn",0.0303937179537129
32,"irl",-0.0036714
32,"ita",-0.03437
32,"jpn",-0.072431
32,"meme",-0.0012161933
32,"mex",0.000864147580760552
32,"mys",-0.052816
32,"nde",0.00190199931638673
32,"nld",2.8801218383127e-05
32,"noan",-0.00113976
32,"noap",-0.0034096
32,"nor",-0.02219365
32,"oeu",-0.042047773311
32,"osea",0.00408134436183945
32,"pol",-0.0653073
32,"prt",2.99316277409545e-05
32,"rcam",0.00189942483999253
32,"rcz",-0.0095542
32,"rfa",-0.021729
32,"ris",-0.0250752472
32,"rjan57",0.00100586525525709
32,"rom",-0.06701773
32,"rsaf",0.0309600486098774
32,"rsam",0.0107242005884143
32,"rsas",0.00149037366143758
32,"rsl",-0.00613483
32,"rus",-0.1092547
32,"slo",-0.00739182
32,"sui",-0.00243222
32,"swe",-0.00386488
32,"tha",0.000812099779596145
32,"tur",-0.0564
32,"ukr",-0.01433642
32,"usa",-0.23196
32,"vnm",-0.000327999999999998
32,"zaf",8.88234133933283e-05
33,"arg",0.00192171050072462
33,"aus",-0.0203641
33,"aut",-0.0046358
33,"bel",-0.002679
33,"bgr",-0.010259216
33,"blt",-0.006969
33,"bra",0.00977296906032577
33,"can",0.00234398371507057
33,"chl",-0.0427429
33,"chn",-0.32491
33,"cor",-0.0442305
33,"cro",-0.007486
33,"dnk",1.13218616598085e-05
33,"egy",5.70013492410521e-05
33,"esp",-0.033431
33,"fin",-0.0090878
33,"fra",-0.06297
33,"gbr",-0.0109746
33,"golf57",0.000505396213451948
33,"grc",-0.00052177
33,"hun",7.69793946874543e-05
33,"idn",0.0268984403890359
33,"irl",-0.0036714
33,"ita",-0.03437
33,"jpn",-0.072431
33,"meme",-0.0012161933
33,"mex",0.000764770608973089
33,"mys",-0.052816
33,"nde",0.00168326939500226
33,"nld",2.54890782690674e-05
33,"noan",-0.00113976
33,"noap",-0.0034096
33,"nor",-0.02219365
33,"oeu",-0.042047773311
33,"osea",0.00361198976022791
33,"pol",-0.0653073
33,"prt",2.64894905507447e-05
33,"rcam",0.00168099098339339
33,"rcz",-0.0095542
33,"rfa",-0.021729
33,"ris",-0.0250752472
33,"rjan57",0.000890190750902521
33,"rom",-0.06701773
33,"rsaf",0.0273996430197415
33,"rsam",0.0094909175207467
33,"rsas",0.00131898069037226
33,"rsl",-0.00613483
33,"rus",-0.1092547
33,"slo",-0.00739182
33,"sui",-0.00243222
33,"swe",-0.00386488
33,"tha",0.000718708304942588
33,"tur",-0.0564
33,"ukr",-0.01433642
33,"usa",-0.23196
33,"vnm",-0.000327999999999998
33,"zaf",7.86087208530956e-05
34,"arg",0.00170071379314128
34,"aus",-0.0203641
34,"aut",-0.0046358
34,"bel",-0.002679
34,"bgr",-0.010259216
34,"blt",-0.006969
34,"bra",0.0086490776183883
34,"can",0.00207442558783746
34,"chl",-0.0427429
34,"chn",-0.32491
34,"cor",-0.0442305
34,"cro",-0.007486
34,"dnk",1.00198475689305e-05
34,"egy",5.04461940783311e-05
34,"esp",-0.033431
34,"fin",-0.0090878
34,"fra",-0.06297
34,"gbr",-0.0109746
34,"golf57",0.000447275648904974
34,"grc",-0.00052177
34,"hun",6.8126764298397e-05
34,"idn",0.0238051197442967
34,"irl",-0.0036714
34,"ita",-0.03437
34,"jpn",-0.072431
34,"meme",-0.0012161933
34,"mex",0.000676821988941183
34,"mys",-0.052816
34,"nde",0.001489693414577
34,"nld",2.25578342681246e-05
34,"noan",-0.00113976
34,"noap",-0.0034096
34,"nor",-0.02219365
34,"oeu",-0.042047773311
34,"osea",0.0031966109378017
34,"pol",-0.0653073
34,"prt",2.34431991374091e-05
34,"rcam",0.00148767702030315
34,"rcz",-0.0095542
34,"rfa",-0.021729
34,"ris",-0.0250752472
34,"rjan57",0.00078781881454873
34,"rom",-0.06701773
34,"rsaf",0.0242486840724712
34,"rsam",0.00839946200586083
34,"rsas",0.00116729791097945
34,"rsl",-0.00613483
34,"rus",-0.1092547
34,"slo",-0.00739182
34,"sui",-0.00243222
34,"swe",-0.00386488
34,"tha",0.00063605684987419
34,"tur",-0.0564
34,"ukr",-0.01433642
34,"usa",-0.23196
34,"vnm",-0.000327999999999998
34,"zaf",6.95687179549896e-05
35,"arg",0.00150513170693004
35,"aus",-0.0203641
35,"aut",-0.0046358
35,"bel",-0.002679
35,"bgr",-0.010259216
35,"blt",-0.006969
35,"bra",0.00765443369227365
35,"can",0.00183586664523615
35,"chl",-0.0427429
35,"chn",-0.32491
35,"cor",-0.0442305
35,"cro",-0.007486
35,"dnk",8.8675650985035e-06
35,"egy",4.4644881759323e-05
35,"esp",-0.033431
35,"fin",-0.0090878
35,"fra",-0.06297
35,"gbr",-0.0109746
35,"golf57",0.000395838949280902
35,"grc",-0.00052177
35,"hun",6.02921864040814e-05
35,"idn",0.0210675309737026
35,"irl",-0.0036714
35,"ita",-0.03437
35,"jpn",-0.072431
35,"meme",-0.0012161933
35,"mex",0.000598987460212947
35,"mys",-0.052816
35,"nde",0.00131837867190064
35,"nld",1.99636833272903e-05
35,"noan",-0.00113976
35,"noap",-0.0034096
35,"nor",-0.02219365
35,"oeu",-0.042047773311
35,"osea",0.00282900067995451
35,"pol",-0.0653073
35,"prt",2.0747231236607e-05
35,"rcam",0.00131659416296829
35,"rcz",-0.0095542
35,"rfa",-0.021729
35,"ris",-0.0250752472
35,"rjan57",0.000697219650875626
35,"rom",-0.06701773
35,"rsaf",0.021460085404137
35,"rsam",0.00743352387518683
35,"rsas",0.00103305865121681
35,"rsl",-0.00613483
35,"rus",-0.1092547
35,"slo",-0.00739182
35,"sui",-0.00243222
35,"swe",-0.00386488
35,"tha",0.000562910312138659
35,"tur",-0.0564
35,"ukr",-0.01433642
35,"usa",-0.23196
35,"vnm",-0.000327999999999998
35,"zaf",6.15683153901658e-05
36,"arg",0.00133204156063308
36,"aus",-0.0203641
36,"aut",-0.0046358
36,"bel",-0.002679
36,"bgr",-0.010259216
36,"blt",-0.006969
36,"bra",0.00677417381766218
36,"can",0.00162474198103399
36,"chl",-0.0427429
36,"chn",-0.32491
36,"cor",-0.0442305
36,"cro",-0.007486
36,"dnk",7.84779511217559e-06
36,"egy",3.95107203570009e-05
36,"esp",-0.033431
36,"fin",-0.0090878
36,"fra",-0.06297
36,"gbr",-0.0109746
36,"golf57",0.000350317470113598
36,"grc",-0.00052177
36,"hun",5.3358584967612e-05
