"ssp","t","n","value"
"ssp1",8,"grc",11.642
"ssp1",8,"hun",9.272
"ssp1",8,"idn",271.071
"ssp1",8,"irl",6.527
"ssp1",8,"ita",63.516
"ssp1",8,"jpn",113.714
"ssp1",8,"meme",65.93
"ssp1",8,"mex",133.522
"ssp1",8,"mys",39.823
"ssp1",8,"nde",1550.397
"ssp1",8,"nld",19.154
"ssp1",8,"noan",45.919
"ssp1",8,"noap",54.373
"ssp1",8,"nor",7.248
"ssp1",8,"oeu",21.838
"ssp1",8,"osea",241.514
"ssp1",8,"pol",36.496
"ssp1",8,"prt",11.624
"ssp1",8,"rcam",93.844
"ssp1",8,"rcz",12.081
"ssp1",8,"rfa",82.255
"ssp1",8,"ris",93.889
"ssp1",8,"rjan57",20.891
"ssp1",8,"rom",17.317
"ssp1",8,"rsaf",1492.473
"ssp1",8,"rsam",170.126
"ssp1",8,"rsas",557.957
"ssp1",8,"rsl",5.719
"ssp1",8,"rus",130.788
"ssp1",8,"slo",2.271
"ssp1",8,"sui",9.429
"ssp1",8,"swe",12.875
"ssp1",8,"tha",70.212
"ssp1",8,"tur",87.35
"ssp1",8,"ukr",37.482
"ssp1",8,"usa",411.058
"ssp1",8,"vnm",98.224
"ssp1",8,"zaf",62.344
"ssp1",9,"arg",44.762
"ssp1",9,"aus",38.166
"ssp1",9,"aut",9.616
"ssp1",9,"bel",13.281
"ssp1",9,"bgr",5.976
"ssp1",9,"blt",5.569
"ssp1",9,"bra",211.428
"ssp1",9,"can",50.646
"ssp1",9,"chl",19.036
"ssp1",9,"chn",1173.04
"ssp1",9,"cor",47.215
"ssp1",9,"cro",3.856
"ssp1",9,"dnk",6.949
"ssp1",9,"egy",113.804
"ssp1",9,"esp",54.759
"ssp1",9,"fin",6.515
"ssp1",9,"fra",82.958
"ssp1",9,"gbr",80.073
"ssp1",9,"golf57",278.79
"ssp1",9,"grc",11.611
"ssp1",9,"hun",9.168
"ssp1",9,"idn",266.646
"ssp1",9,"irl",6.73
"ssp1",9,"ita",63.292
"ssp1",9,"jpn",111.324
"ssp1",9,"meme",67.315
"ssp1",9,"mex",132.026
"ssp1",9,"mys",40.172
"ssp1",9,"nde",1548.521
"ssp1",9,"nld",19.355
"ssp1",9,"noan",45.019
"ssp1",9,"noap",54.295
"ssp1",9,"nor",7.536
"ssp1",9,"oeu",21.573
"ssp1",9,"osea",239.47
"ssp1",9,"pol",35.954
"ssp1",9,"prt",11.668
"ssp1",9,"rcam",92.593
"ssp1",9,"rcz",12.225
"ssp1",9,"rfa",81.878
"ssp1",9,"ris",91.836
"ssp1",9,"rjan57",21.108
"ssp1",9,"rom",16.564
"ssp1",9,"rsaf",1549.228
"ssp1",9,"rsam",169.033
"ssp1",9,"rsas",560.278
"ssp1",9,"rsl",5.694
"ssp1",9,"rus",128.355
"ssp1",9,"slo",2.291
"ssp1",9,"sui",9.592
"ssp1",9,"swe",13.34
"ssp1",9,"tha",68.277
"ssp1",9,"tur",86.697
"ssp1",9,"ukr",36.619
"ssp1",9,"usa",421.549
"ssp1",9,"vnm",96.15
"ssp1",9,"zaf",62.471
"ssp1",10,"arg",44.177
"ssp1",10,"aus",39.637
"ssp1",10,"aut",9.656
"ssp1",10,"bel",13.49
"ssp1",10,"bgr",5.81
"ssp1",10,"blt",5.391
"ssp1",10,"bra",206.803
"ssp1",10,"can",52.24
"ssp1",10,"chl",18.696
"ssp1",10,"chn",1117.295
"ssp1",10,"cor",45.917
"ssp1",10,"cro",3.756
"ssp1",10,"dnk",7.105
"ssp1",10,"egy",114.052
"ssp1",10,"esp",54.992
"ssp1",10,"fin",6.64
"ssp1",10,"fra",84.426
"ssp1",10,"gbr",81.652
"ssp1",10,"golf57",281.349
"ssp1",10,"grc",11.555
"ssp1",10,"hun",9.053
"ssp1",10,"idn",260.655
"ssp1",10,"irl",6.909
"ssp1",10,"ita",62.881
"ssp1",10,"jpn",108.56
"ssp1",10,"meme",68.374
