"ssp","t","n","value"
"ssp1",3,"ita",8.50372600354767
"ssp1",3,"jpn",8.91412182296946
"ssp1",3,"meme",5.45571464044523
"ssp1",3,"mex",6.0359678420871
"ssp1",3,"mys",6.73067923153608
"ssp1",3,"nde",3.04267800431055
"ssp1",3,"nld",10.2405788396206
"ssp1",3,"noan",4.25704890215841
"ssp1",3,"noap",4.30287825888826
"ssp1",3,"nor",11.4479749842329
"ssp1",3,"oeu",6.03229336332006
"ssp1",3,"osea",5.03083252730443
"ssp1",3,"pol",8.45712511738541
"ssp1",3,"prt",7.9044429510578
"ssp1",3,"rcam",3.92018101532082
"ssp1",3,"rcz",9.15405806504048
"ssp1",3,"rfa",9.71414628219377
"ssp1",3,"ris",4.76368580168238
"ssp1",3,"rjan57",4.35098411401736
"ssp1",3,"rom",6.0148189787428
"ssp1",3,"rsaf",1.82707635604473
"ssp1",3,"rsam",5.53029866815582
"ssp1",3,"rsas",2.14136100091037
"ssp1",3,"rsl",8.57790882814194
"ssp1",3,"rus",7.17000620115897
"ssp1",3,"slo",8.56618544018931
"ssp1",3,"sui",9.91144940514814
"ssp1",3,"swe",10.2536712512225
"ssp1",3,"tha",5.12791918907464
"ssp1",3,"tur",6.62545114985966
"ssp1",3,"ukr",4.11443752313955
"ssp1",3,"usa",13.6436870244996
"ssp1",3,"vnm",2.97287803162647
"ssp1",3,"zaf",5.80212489275305
"ssp1",4,"arg",8.97503918161028
"ssp1",4,"aus",12.4060644243001
"ssp1",4,"aut",10.9233666290548
"ssp1",4,"bel",10.4484414355291
"ssp1",4,"bgr",8.18966229877955
"ssp1",4,"blt",9.16117918506501
"ssp1",4,"bra",6.61002208836303
"ssp1",4,"can",11.0977510513579
"ssp1",4,"chl",8.46011922976776
"ssp1",4,"chn",7.33307774640492
"ssp1",4,"cor",11.081974274276
"ssp1",4,"cro",7.2299727441856
"ssp1",4,"dnk",9.7000572400645
"ssp1",4,"egy",5.73838172578966
"ssp1",4,"esp",8.76273078997147
"ssp1",4,"fin",10.8941581011504
"ssp1",4,"fra",9.79931205394777
"ssp1",4,"gbr",12.8523342412938
"ssp1",4,"golf57",6.4324830126059
"ssp1",4,"grc",10.9990773472575
"ssp1",4,"hun",7.36508121788077
"ssp1",4,"idn",4.56452513862166
"ssp1",4,"irl",10.9332514711777
"ssp1",4,"ita",9.24328142533791
"ssp1",4,"jpn",9.69426678720858
"ssp1",4,"meme",6.27818721201845
"ssp1",4,"mex",6.83507832757091
"ssp1",4,"mys",7.75309754102377
"ssp1",4,"nde",3.78014540467702
"ssp1",4,"nld",10.7906046687361
"ssp1",4,"noan",5.29937337985783
"ssp1",4,"noap",4.78250112250538
"ssp1",4,"nor",11.861164441141
"ssp1",4,"oeu",6.7773576861089
"ssp1",4,"osea",5.29862302376245
"ssp1",4,"pol",9.33056589155267
"ssp1",4,"prt",8.84005087186209
"ssp1",4,"rcam",4.47028306311634
"ssp1",4,"rcz",10.4431006941763
"ssp1",4,"rfa",10.1672493293598
"ssp1",4,"ris",5.61671444328896
"ssp1",4,"rjan57",4.73276112592528
"ssp1",4,"rom",7.13938242039267
"ssp1",4,"rsaf",2.27561458393074
"ssp1",4,"rsam",6.41973651053043
"ssp1",4,"rsas",2.64530073278564
"ssp1",4,"rsl",9.62662020311254
"ssp1",4,"rus",8.50069674801124
"ssp1",4,"slo",9.31905979537396
"ssp1",4,"sui",10.5363654627911
"ssp1",4,"swe",10.8791417854146
"ssp1",4,"tha",6.29061663846947
"ssp1",4,"tur",7.40211097325519
"ssp1",4,"ukr",5.49045409745178
"ssp1",4,"usa",14.6075841806178
"ssp1",4,"vnm",3.65333311276358
"ssp1",4,"zaf",6.74566447768795
"ssp1",5,"arg",10.1439868807682
"ssp1",5,"aus",13.2528815454153
"ssp1",5,"aut",11.5783608570234
"ssp1",5,"bel",11.2370466505379
"ssp1",5,"bgr",9.45068781147271
"ssp1",5,"blt",10.1513335081148
"ssp1",5,"bra",7.62271140256167
"ssp1",5,"can",11.6582711415871
"ssp1",5,"chl",9.43341145266729
"ssp1",5,"chn",8.47112776387566
"ssp1",5,"cor",11.9048640628425
"ssp1",5,"cro",7.93177860013873
"ssp1",5,"dnk",10.1733301452739
"ssp1",5,"egy",7.07042679933866
"ssp1",5,"esp",9.36928969263545
"ssp1",5,"fin",11.6798072924629
"ssp1",5,"fra",10.5885985750987
"ssp1",5,"gbr",13.7747759086439
"ssp1",5,"golf57",6.86210828237261
"ssp1",5,"grc",12.5056731409673
"ssp1",5,"hun",8.13085593840868
"ssp1",5,"idn",5.67551631136774
"ssp1",5,"irl",11.4070159948056
"ssp1",5,"ita",9.9809932674887
"ssp1",5,"jpn",10.4371140055266
"ssp1",5,"meme",7.14172722903296
"ssp1",5,"mex",7.70706834023339
"ssp1",5,"mys",8.78682988599004
"ssp1",5,"nde",4.6077637136986
"ssp1",5,"nld",11.3588853012439
"ssp1",5,"noan",6.41421321924361
"ssp1",5,"noap",5.23023592479412
"ssp1",5,"nor",12.301416674565
"ssp1",5,"oeu",7.50849151710131
"ssp1",5,"osea",5.64926999672772
"ssp1",5,"pol",10.1600115338732
"ssp1",5,"prt",9.69188714782676
"ssp1",5,"rcam",5.08444113307665
"ssp1",5,"rcz",11.6397506380754
"ssp1",5,"rfa",10.7294366237937
"ssp1",5,"ris",6.41337576844172
"ssp1",5,"rjan57",5.21763667896501
"ssp1",5,"rom",8.243034199296
"ssp1",5,"rsaf",2.82273322725427
"ssp1",5,"rsam",7.33759382122737
"ssp1",5,"rsas",3.2466864438969
"ssp1",5,"rsl",10.5865095502862
"ssp1",5,"rus",9.73022536438202
"ssp1",5,"slo",10.042055923074
"ssp1",5,"sui",11.1645892305759
"ssp1",5,"swe",11.5007648163802
"ssp1",5,"tha",7.4632012195205
"ssp1",5,"tur",8.19043498894591
"ssp1",5,"ukr",6.95084250000706
"ssp1",5,"usa",15.3804382642518
"ssp1",5,"vnm",4.37938334736819
"ssp1",5,"zaf",7.66474743290958
"ssp1",6,"arg",11.1693894854261
"ssp1",6,"aus",14.0059112773255
"ssp1",6,"aut",12.2200395584963
"ssp1",6,"bel",11.9530525540733
"ssp1",6,"bgr",10.4619767680534
"ssp1",6,"blt",11.0068939071985
"ssp1",6,"bra",8.58748613235785
"ssp1",6,"can",12.2087714989797
"ssp1",6,"chl",10.3590179179583
"ssp1",6,"chn",9.40304571721929
"ssp1",6,"cor",12.5983596919652
"ssp1",6,"cro",8.55279103148192
"ssp1",6,"dnk",10.6960816578761
"ssp1",6,"egy",8.3329450446559
"ssp1",6,"esp",9.89120380234486
"ssp1",6,"fin",12.406243853304
"ssp1",6,"fra",11.3318468014767
"ssp1",6,"gbr",14.6083112982918
"ssp1",6,"golf57",7.24939275131801
"ssp1",6,"grc",13.7297246121795
"ssp1",6,"hun",8.78481149118782
"ssp1",6,"idn",6.77800264736238
"ssp1",6,"irl",11.7933832729883
"ssp1",6,"ita",10.6663561918479
"ssp1",6,"jpn",11.0810221090253
"ssp1",6,"meme",8.01298235900005
"ssp1",6,"mex",8.56003959367784
"ssp1",6,"mys",9.71792827087371
"ssp1",6,"nde",5.46392965639104
"ssp1",6,"nld",11.9603120575644
"ssp1",6,"noan",7.50304704335594
"ssp1",6,"noap",5.63503373195197
"ssp1",6,"nor",12.6090679015814
"ssp1",6,"oeu",8.18533044367472
"ssp1",6,"osea",6.04809253658786
"ssp1",6,"pol",10.8257432669867
"ssp1",6,"prt",10.3932741244602
"ssp1",6,"rcam",5.72623929553826
"ssp1",6,"rcz",12.6087265142008
"ssp1",6,"rfa",11.395767354206
"ssp1",6,"ris",7.09827503071304
"ssp1",6,"rjan57",5.77522259130114
"ssp1",6,"rom",9.24427372932908
"ssp1",6,"rsaf",3.46406296625535
"ssp1",6,"rsam",8.24778837441777
"ssp1",6,"rsas",3.91368834433095
"ssp1",6,"rsl",11.3722859551369
"ssp1",6,"rus",10.6516973980492
"ssp1",6,"slo",10.6620728030781
"ssp1",6,"sui",11.8145162163363
"ssp1",6,"swe",12.1046201759278
"ssp1",6,"tha",8.56968750068162
"ssp1",6,"tur",8.96091317020779
"ssp1",6,"ukr",8.25081399630809
"ssp1",6,"usa",15.9742997716617
"ssp1",6,"vnm",5.12082582000726
"ssp1",6,"zaf",8.5124652909021
"ssp1",7,"arg",12.0377960855801
"ssp1",7,"aus",14.6930242100152
"ssp1",7,"aut",12.8024389575409
"ssp1",7,"bel",12.5547268020141
"ssp1",7,"bgr",11.2292391323632
"ssp1",7,"blt",11.6975269317883
"ssp1",7,"bra",9.47506547329806
"ssp1",7,"can",12.713933639085
"ssp1",7,"chl",11.2162264920397
"ssp1",7,"chn",10.1858037831784
"ssp1",7,"cor",13.2167853298545
"ssp1",7,"cro",9.05174213624964
"ssp1",7,"dnk",11.2580711166574
"ssp1",7,"egy",9.46248364147029
"ssp1",7,"esp",10.3322944342415
"ssp1",7,"fin",12.9983379378097
"ssp1",7,"fra",12.0099758729488
"ssp1",7,"gbr",15.3535736617784
"ssp1",7,"golf57",7.57961595295336
"ssp1",7,"grc",14.6824011868355
"ssp1",7,"hun",9.37263604432745
"ssp1",7,"idn",7.80989784496086
"ssp1",7,"irl",12.0963201546638
"ssp1",7,"ita",11.3182458929883
"ssp1",7,"jpn",11.719538130381
"ssp1",7,"meme",8.86071711798491
"ssp1",7,"mex",9.41470938985984
"ssp1",7,"mys",10.5100374407668
"ssp1",7,"nde",6.31201761054734
"ssp1",7,"nld",12.5711841314712
"ssp1",7,"noan",8.51197328295931
"ssp1",7,"noap",6.07397907143283
"ssp1",7,"nor",12.884345257643
"ssp1",7,"oeu",8.78067988218267
"ssp1",7,"osea",6.45552865648162
"ssp1",7,"pol",11.2919950324663
"ssp1",7,"prt",11.0068427212625
"ssp1",7,"rcam",6.38726851551023
"ssp1",7,"rcz",13.2964421522093
"ssp1",7,"rfa",12.0010993828371
"ssp1",7,"ris",7.63079857545972
"ssp1",7,"rjan57",6.39407530454249
"ssp1",7,"rom",10.1134823771108
"ssp1",7,"rsaf",4.19910844066097
"ssp1",7,"rsam",9.1357723735874
"ssp1",7,"rsas",4.62313088650258
"ssp1",7,"rsl",11.9688053793647
"ssp1",7,"rus",11.2503304022158
"ssp1",7,"slo",11.1674630332424
"ssp1",7,"sui",12.4517072068913
"ssp1",7,"swe",12.6572657846661
"ssp1",7,"tha",9.59834674653839
"ssp1",7,"tur",9.67497540016898
"ssp1",7,"ukr",9.32031483741658
"ssp1",7,"usa",16.4384989425735
"ssp1",7,"vnm",5.86169203994496
"ssp1",7,"zaf",9.27064332951456
"ssp1",8,"arg",12.8038919105877
"ssp1",8,"aus",15.242062152863
"ssp1",8,"aut",13.2782758307349
"ssp1",8,"bel",13.0675948151651
"ssp1",8,"bgr",11.833809765971
"ssp1",8,"blt",12.1933555891309
"ssp1",8,"bra",10.2830549130543
"ssp1",8,"can",13.1491107082883
"ssp1",8,"chl",11.9405997570323
"ssp1",8,"chn",10.7794873793665
"ssp1",8,"cor",13.7706480906122
"ssp1",8,"cro",9.45755191890006
"ssp1",8,"dnk",11.8184442377482
"ssp1",8,"egy",10.4612092805178
"ssp1",8,"esp",10.7863674275009
"ssp1",8,"fin",13.5031996592701
"ssp1",8,"fra",12.6009915157586
"ssp1",8,"gbr",15.9391545215694
"ssp1",8,"golf57",7.86467131614492
"ssp1",8,"grc",15.4792685569722
"ssp1",8,"hun",9.94283231783156
"ssp1",8,"idn",8.79320447216491
"ssp1",8,"irl",12.4070235439537
"ssp1",8,"ita",11.9517147450853
"ssp1",8,"jpn",12.3153188775456
"ssp1",8,"meme",9.66575019702021
"ssp1",8,"mex",10.2816237742854
"ssp1",8,"mys",11.2557702820598
"ssp1",8,"nde",7.12855503717489
"ssp1",8,"nld",13.1299679161854
"ssp1",8,"noan",9.41245186397668
"ssp1",8,"noap",6.56199969701729
"ssp1",8,"nor",13.2202171816215
"ssp1",8,"oeu",9.30133826627917
"ssp1",8,"osea",6.85719007292117
"ssp1",8,"pol",11.6246513697611
"ssp1",8,"prt",11.590783563991
"ssp1",8,"rcam",7.04611342366215
"ssp1",8,"rcz",13.9295645600506
"ssp1",8,"rfa",12.5182702851961
"ssp1",8,"ris",8.01824893521661
"ssp1",8,"rjan57",7.03873362323388
"ssp1",8,"rom",10.9095012752983
"ssp1",8,"rsaf",5.02227446519703
"ssp1",8,"rsam",9.99828569007499
"ssp1",8,"rsas",5.35938322208482
"ssp1",8,"rsl",12.4498538982379
"ssp1",8,"rus",11.6154493345412
"ssp1",8,"slo",11.6120382255429
"ssp1",8,"sui",13.0348697406806
"ssp1",8,"swe",13.1114532089691
"ssp1",8,"tha",10.5477959531528
"ssp1",8,"tur",10.324620897796
"ssp1",8,"ukr",10.2065692452064
"ssp1",8,"usa",16.7780953328971
"ssp1",8,"vnm",6.56507607852251
"ssp1",8,"zaf",9.93572495398626
"ssp1",9,"arg",13.5125551073879
"ssp1",9,"aus",15.7464397286475
"ssp1",9,"aut",13.7257573790181
"ssp1",9,"bel",13.5696876874169
"ssp1",9,"bgr",12.3959568424999
"ssp1",9,"blt",12.593994516089
"ssp1",9,"bra",11.0632568837271
"ssp1",9,"can",13.5589786081144
"ssp1",9,"chl",12.5692156580714
"ssp1",9,"chn",11.2087563834627
"ssp1",9,"cor",14.3403506798208
"ssp1",9,"cro",9.84642733462331
"ssp1",9,"dnk",12.3322987923135
"ssp1",9,"egy",11.4143829350676
"ssp1",9,"esp",11.3375125218442
"ssp1",9,"fin",13.9752895310546
"ssp1",9,"fra",13.1655126042176
"ssp1",9,"gbr",16.456119710864
"ssp1",9,"golf57",8.17158089683577
"ssp1",9,"grc",16.2536767472109
"ssp1",9,"hun",10.4987071634099
"ssp1",9,"idn",9.75740128527545
"ssp1",9,"irl",12.8041242749846
"ssp1",9,"ita",12.5997297550971
"ssp1",9,"jpn",12.9224446424326
"ssp1",9,"meme",10.4454950101774
"ssp1",9,"mex",11.1407532081303
"ssp1",9,"mys",12.0194318461431
"ssp1",9,"nde",7.93216335495152
"ssp1",9,"nld",13.6493348555402
"ssp1",9,"noan",10.2561829823393
"ssp1",9,"noap",7.10741168574416
"ssp1",9,"nor",13.6146244333698
"ssp1",9,"oeu",9.80826392923775
"ssp1",9,"osea",7.27222647163452
"ssp1",9,"pol",11.9484920485001
"ssp1",9,"prt",12.2080559021667
"ssp1",9,"rcam",7.70639653279553
"ssp1",9,"rcz",14.5196539602677
"ssp1",9,"rfa",13.0099275122868
"ssp1",9,"ris",8.36719842116234
"ssp1",9,"rjan57",7.69247629381394
"ssp1",9,"rom",11.6328993872149
"ssp1",9,"rsaf",5.92731397199799
"ssp1",9,"rsam",10.850598166265
"ssp1",9,"rsas",6.12152955935045
"ssp1",9,"rsl",12.905898492764
"ssp1",9,"rus",11.9540221376233
"ssp1",9,"slo",12.0631371690966
"ssp1",9,"sui",13.5931018508175
"ssp1",9,"swe",13.4665272488253
"ssp1",9,"tha",11.4548108251119
"ssp1",9,"tur",10.9564165183871
"ssp1",9,"ukr",11.0443486434022
"ssp1",9,"usa",17.0995621767124
"ssp1",9,"vnm",7.2391240415492
"ssp1",9,"zaf",10.5539760216602
"ssp1",10,"arg",14.1872754068077
"ssp1",10,"aus",16.3184625149072
"ssp1",10,"aut",14.1946211512904
"ssp1",10,"bel",14.097300687985
"ssp1",10,"bgr",13.0066469234139
"ssp1",10,"blt",13.123839929619
"ssp1",10,"bra",11.8258534357391
"ssp1",10,"can",14.0266375693832
"ssp1",10,"chl",13.1726611456734
"ssp1",10,"chn",11.6040964998654
"ssp1",10,"cor",14.8301227105852
