"SSP","t","n","value"
"SSP5",51,"north",2171.15109144227
"SSP5",51,"south",3674.75719028187
"SSP5",52,"north",2171.15109144227
"SSP5",52,"south",3674.75719028187
"SSP5",53,"north",2171.15109144227
"SSP5",53,"south",3674.75719028187
"SSP5",54,"north",2171.15109144227
"SSP5",54,"south",3674.75719028187
"SSP5",55,"north",2171.15109144227
"SSP5",55,"south",3674.75719028187
"SSP5",56,"north",2171.15109144227
"SSP5",56,"south",3674.75719028187
"SSP5",57,"north",2171.15109144227
"SSP5",57,"south",3674.75719028187
"SSP5",58,"north",2171.15109144227
"SSP5",58,"south",3674.75719028187
"SSP5",6,"north",1624.799
"SSP5",6,"south",6757.726
"SSP5",7,"north",1670.082
"SSP5",7,"south",6825.444
"SSP5",8,"north",1716.258
"SSP5",8,"south",6846.838
"SSP5",9,"north",1762.896
"SSP5",9,"south",6827.211
